report_id,date,house,source_pdf,origin_schema,legacy_row,region,application,metric,fy,value,value_prev,unit,basis,source_page,review_reasons,decision_status,actual_metric,period_scope,decision_reason
2025-02-03_흥국증권_산업,2025-02-03,흥국증권,inbox/흥국증권_전자장비와기기_2025년 미리보기 전열 재정비(ft.4680 배터리 로드맵)_20250203.pdf,demand_forecasts,6,글로벌,합계,성장률,2024,-11.9,,%,삼성SDI 배터리 판매량 YoY(2024E),10,EV·ESS 외 application: 합계,,,,
2025-02-03_흥국증권_산업,2025-02-03,흥국증권,inbox/흥국증권_전자장비와기기_2025년 미리보기 전열 재정비(ft.4680 배터리 로드맵)_20250203.pdf,demand_forecasts,7,글로벌,합계,판매량,2025,74.0,,GWh,"삼성SDI 연간 배터리 생산/판매량 전망, 전년 수준 유지",10,EV·ESS 외 application: 합계 | 지원하지 않는 지표·단위 조합: 판매량/GWh,,,,
2025-02-03_흥국증권_산업,2025-02-03,흥국증권,inbox/흥국증권_전자장비와기기_2025년 미리보기 전열 재정비(ft.4680 배터리 로드맵)_20250203.pdf,demand_forecasts,8,글로벌,합계,성장률,2025,-1.2,,%,삼성SDI 배터리 판매량 YoY(2025E),10,EV·ESS 외 application: 합계,,,,
2025-02-03_흥국증권_산업,2025-02-03,흥국증권,inbox/흥국증권_전자장비와기기_2025년 미리보기 전열 재정비(ft.4680 배터리 로드맵)_20250203.pdf,demand_forecasts,9,글로벌,합계,성장률,2026,42.5,,%,삼성SDI 배터리 판매량 YoY(2026E),10,EV·ESS 외 application: 합계,,,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,"inbox/삼성증권_자동차_Beyond Chasm 로봇의 심장, 배터리_20250321.pdf",demand_forecasts,1,글로벌,로봇,판매대수,2025,10,,천대,휴머노이드(AI) 로봇 양산 대수 추정,22,EV·ESS 외 application: 로봇 | 판매대수는 EV만 자동 이관: 로봇,,,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,"inbox/삼성증권_자동차_Beyond Chasm 로봇의 심장, 배터리_20250321.pdf",demand_forecasts,2,글로벌,로봇,판매대수,2026,100,,천대,휴머노이드(AI) 로봇 양산 대수 추정,22,EV·ESS 외 application: 로봇 | 판매대수는 EV만 자동 이관: 로봇,,,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,"inbox/삼성증권_자동차_Beyond Chasm 로봇의 심장, 배터리_20250321.pdf",demand_forecasts,3,글로벌,로봇,판매대수,2027,200,,천대,휴머노이드(AI) 로봇 양산 대수 추정,22,EV·ESS 외 application: 로봇 | 판매대수는 EV만 자동 이관: 로봇,,,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,"inbox/삼성증권_자동차_Beyond Chasm 로봇의 심장, 배터리_20250321.pdf",demand_forecasts,4,글로벌,로봇,판매대수,2030,1000,,천대,"휴머노이드(AI) 로봇 양산 대수 추정, CAGR('25-30) 151%",22,EV·ESS 외 application: 로봇 | 판매대수는 EV만 자동 이관: 로봇,,,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,"inbox/삼성증권_자동차_Beyond Chasm 로봇의 심장, 배터리_20250321.pdf",demand_forecasts,5,글로벌,로봇,판매대수,2035,5000,,천대,휴머노이드(AI) 로봇 양산 대수 추정,22,EV·ESS 외 application: 로봇 | 판매대수는 EV만 자동 이관: 로봇,,,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,"inbox/삼성증권_자동차_Beyond Chasm 로봇의 심장, 배터리_20250321.pdf",demand_forecasts,6,글로벌,로봇,판매대수,2040,50000,,천대,"휴머노이드(AI) 로봇 양산 대수 추정, CAGR('30-40) 48%",22,EV·ESS 외 application: 로봇 | 판매대수는 EV만 자동 이관: 로봇,,,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,"inbox/삼성증권_자동차_Beyond Chasm 로봇의 심장, 배터리_20250321.pdf",demand_forecasts,7,글로벌,로봇,수요량,2025,10,,천대,휴머노이드(AI) 로봇 운행 대수(누적) 추정,22,EV·ESS 외 application: 로봇 | 지원하지 않는 지표·단위 조합: 수요량/천대,,,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,"inbox/삼성증권_자동차_Beyond Chasm 로봇의 심장, 배터리_20250321.pdf",demand_forecasts,8,글로벌,로봇,수요량,2026,110,,천대,휴머노이드(AI) 로봇 운행 대수(누적) 추정,22,EV·ESS 외 application: 로봇 | 지원하지 않는 지표·단위 조합: 수요량/천대,,,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,"inbox/삼성증권_자동차_Beyond Chasm 로봇의 심장, 배터리_20250321.pdf",demand_forecasts,9,글로벌,로봇,수요량,2027,310,,천대,휴머노이드(AI) 로봇 운행 대수(누적) 추정,22,EV·ESS 외 application: 로봇 | 지원하지 않는 지표·단위 조합: 수요량/천대,,,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,"inbox/삼성증권_자동차_Beyond Chasm 로봇의 심장, 배터리_20250321.pdf",demand_forecasts,10,글로벌,로봇,수요량,2030,2500,,천대,휴머노이드(AI) 로봇 운행 대수(누적) 추정,22,EV·ESS 외 application: 로봇 | 지원하지 않는 지표·단위 조합: 수요량/천대,,,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,"inbox/삼성증권_자동차_Beyond Chasm 로봇의 심장, 배터리_20250321.pdf",demand_forecasts,11,글로벌,로봇,수요량,2035,17000,,천대,휴머노이드(AI) 로봇 운행 대수(누적) 추정,22,EV·ESS 외 application: 로봇 | 지원하지 않는 지표·단위 조합: 수요량/천대,,,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,"inbox/삼성증권_자동차_Beyond Chasm 로봇의 심장, 배터리_20250321.pdf",demand_forecasts,12,글로벌,로봇,수요량,2040,160000,,천대,휴머노이드(AI) 로봇 운행 대수(누적) 추정,22,EV·ESS 외 application: 로봇 | 지원하지 않는 지표·단위 조합: 수요량/천대,,,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,"inbox/삼성증권_자동차_Beyond Chasm 로봇의 심장, 배터리_20250321.pdf",demand_forecasts,13,글로벌,로봇,수요량,2025,2,,kWh,"로봇 대당 탑재 배터리 용량 가정치(단위: kWh, 배터리 수요 GWh 산정 근거)",22,EV·ESS 외 application: 로봇 | 지원하지 않는 지표·단위 조합: 수요량/kWh,,,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,"inbox/삼성증권_자동차_Beyond Chasm 로봇의 심장, 배터리_20250321.pdf",demand_forecasts,14,글로벌,로봇,수요량,2026,2,,kWh,로봇 대당 탑재 배터리 용량 가정치,22,EV·ESS 외 application: 로봇 | 지원하지 않는 지표·단위 조합: 수요량/kWh,,,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,"inbox/삼성증권_자동차_Beyond Chasm 로봇의 심장, 배터리_20250321.pdf",demand_forecasts,15,글로벌,로봇,수요량,2027,2,,kWh,로봇 대당 탑재 배터리 용량 가정치,22,EV·ESS 외 application: 로봇 | 지원하지 않는 지표·단위 조합: 수요량/kWh,,,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,"inbox/삼성증권_자동차_Beyond Chasm 로봇의 심장, 배터리_20250321.pdf",demand_forecasts,16,글로벌,로봇,수요량,2030,3,,kWh,"로봇 대당 탑재 배터리 용량 가정치, CAGR('25-30) 8%",22,EV·ESS 외 application: 로봇 | 지원하지 않는 지표·단위 조합: 수요량/kWh,,,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,"inbox/삼성증권_자동차_Beyond Chasm 로봇의 심장, 배터리_20250321.pdf",demand_forecasts,17,글로벌,로봇,수요량,2035,4,,kWh,로봇 대당 탑재 배터리 용량 가정치,22,EV·ESS 외 application: 로봇 | 지원하지 않는 지표·단위 조합: 수요량/kWh,,,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,"inbox/삼성증권_자동차_Beyond Chasm 로봇의 심장, 배터리_20250321.pdf",demand_forecasts,18,글로벌,로봇,수요량,2040,4,,kWh,"로봇 대당 탑재 배터리 용량 가정치, CAGR('30-40) 3%",22,EV·ESS 외 application: 로봇 | 지원하지 않는 지표·단위 조합: 수요량/kWh,,,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,"inbox/삼성증권_자동차_Beyond Chasm 로봇의 심장, 배터리_20250321.pdf",demand_forecasts,19,글로벌,로봇,수요량,2025,0.093,,GWh,"휴머노이드 로봇용 배터리 수요. 신규수요(로봇대수 증가분)+교체수요(LFP 교체주기 160일, 삼원계 83일 가정), 운행로봇 수명 5년 가정",22,EV·ESS 외 application: 로봇,,,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,"inbox/삼성증권_자동차_Beyond Chasm 로봇의 심장, 배터리_20250321.pdf",demand_forecasts,20,글로벌,로봇,수요량,2026,1.14,,GWh,휴머노이드 로봇용 배터리 수요,22,EV·ESS 외 application: 로봇,,,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,"inbox/삼성증권_자동차_Beyond Chasm 로봇의 심장, 배터리_20250321.pdf",demand_forecasts,21,글로벌,로봇,수요량,2027,3,,GWh,휴머노이드 로봇용 배터리 수요,22,EV·ESS 외 application: 로봇,,,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,"inbox/삼성증권_자동차_Beyond Chasm 로봇의 심장, 배터리_20250321.pdf",demand_forecasts,22,글로벌,로봇,수요량,2030,33,,GWh,"휴머노이드 로봇용 배터리 수요, CAGR('25-30) 223%",22,EV·ESS 외 application: 로봇,,,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,"inbox/삼성증권_자동차_Beyond Chasm 로봇의 심장, 배터리_20250321.pdf",demand_forecasts,23,글로벌,로봇,수요량,2035,286,,GWh,휴머노이드 로봇용 배터리 수요,22,EV·ESS 외 application: 로봇,,,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,"inbox/삼성증권_자동차_Beyond Chasm 로봇의 심장, 배터리_20250321.pdf",demand_forecasts,24,글로벌,로봇,수요량,2040,3214,,GWh,"휴머노이드 로봇용 배터리 수요(3.2TWh), CAGR('30-40) 58%",22,EV·ESS 외 application: 로봇,,,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,"inbox/삼성증권_자동차_Beyond Chasm 로봇의 심장, 배터리_20250321.pdf",demand_forecasts,25,글로벌,로봇,침투율,2025,60,,%,휴머노이드 로봇 배터리 내 LFP 비중,22,EV·ESS 외 application: 로봇,,,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,"inbox/삼성증권_자동차_Beyond Chasm 로봇의 심장, 배터리_20250321.pdf",demand_forecasts,26,글로벌,로봇,침투율,2026,55,,%,휴머노이드 로봇 배터리 내 LFP 비중,22,EV·ESS 외 application: 로봇,,,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,"inbox/삼성증권_자동차_Beyond Chasm 로봇의 심장, 배터리_20250321.pdf",demand_forecasts,27,글로벌,로봇,침투율,2027,50,,%,휴머노이드 로봇 배터리 내 LFP 비중,22,EV·ESS 외 application: 로봇,,,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,"inbox/삼성증권_자동차_Beyond Chasm 로봇의 심장, 배터리_20250321.pdf",demand_forecasts,28,글로벌,로봇,침투율,2030,40,,%,휴머노이드 로봇 배터리 내 LFP 비중,22,EV·ESS 외 application: 로봇,,,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,"inbox/삼성증권_자동차_Beyond Chasm 로봇의 심장, 배터리_20250321.pdf",demand_forecasts,29,글로벌,로봇,침투율,2035,30,,%,휴머노이드 로봇 배터리 내 LFP 비중,22,EV·ESS 외 application: 로봇,,,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,"inbox/삼성증권_자동차_Beyond Chasm 로봇의 심장, 배터리_20250321.pdf",demand_forecasts,30,글로벌,로봇,침투율,2040,20,,%,휴머노이드 로봇 배터리 내 LFP 비중,22,EV·ESS 외 application: 로봇,,,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,"inbox/삼성증권_자동차_Beyond Chasm 로봇의 심장, 배터리_20250321.pdf",demand_forecasts,31,글로벌,로봇,침투율,2025,40,,%,휴머노이드 로봇 배터리 내 삼원계(NCM/NCMA) 비중,22,EV·ESS 외 application: 로봇,,,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,"inbox/삼성증권_자동차_Beyond Chasm 로봇의 심장, 배터리_20250321.pdf",demand_forecasts,32,글로벌,로봇,침투율,2026,45,,%,휴머노이드 로봇 배터리 내 삼원계 비중,22,EV·ESS 외 application: 로봇,,,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,"inbox/삼성증권_자동차_Beyond Chasm 로봇의 심장, 배터리_20250321.pdf",demand_forecasts,33,글로벌,로봇,침투율,2027,50,,%,휴머노이드 로봇 배터리 내 삼원계 비중,22,EV·ESS 외 application: 로봇,,,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,"inbox/삼성증권_자동차_Beyond Chasm 로봇의 심장, 배터리_20250321.pdf",demand_forecasts,34,글로벌,로봇,침투율,2030,60,,%,휴머노이드 로봇 배터리 내 삼원계 비중,22,EV·ESS 외 application: 로봇,,,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,"inbox/삼성증권_자동차_Beyond Chasm 로봇의 심장, 배터리_20250321.pdf",demand_forecasts,35,글로벌,로봇,침투율,2035,70,,%,휴머노이드 로봇 배터리 내 삼원계 비중,22,EV·ESS 외 application: 로봇,,,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,"inbox/삼성증권_자동차_Beyond Chasm 로봇의 심장, 배터리_20250321.pdf",demand_forecasts,36,글로벌,로봇,침투율,2040,80,,%,휴머노이드 로봇 배터리 내 삼원계 비중,22,EV·ESS 외 application: 로봇,,,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,"inbox/삼성증권_자동차_Beyond Chasm 로봇의 심장, 배터리_20250321.pdf",demand_forecasts,41,글로벌,로봇,침투율,2025,0.01,,%,휴머노이드 로봇 배터리 수요의 글로벌 xEV 배터리 수요 대비 상대 비중,22,EV·ESS 외 application: 로봇,,,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,"inbox/삼성증권_자동차_Beyond Chasm 로봇의 심장, 배터리_20250321.pdf",demand_forecasts,42,글로벌,로봇,침투율,2026,0.07,,%,휴머노이드 로봇 배터리 수요 상대 비중,22,EV·ESS 외 application: 로봇,,,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,"inbox/삼성증권_자동차_Beyond Chasm 로봇의 심장, 배터리_20250321.pdf",demand_forecasts,43,글로벌,로봇,침투율,2027,0.17,,%,휴머노이드 로봇 배터리 수요 상대 비중,22,EV·ESS 외 application: 로봇,,,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,"inbox/삼성증권_자동차_Beyond Chasm 로봇의 심장, 배터리_20250321.pdf",demand_forecasts,44,글로벌,로봇,침투율,2030,0.98,,%,"휴머노이드 로봇 배터리 수요 상대 비중, CAGR('25-30) 167%",22,EV·ESS 외 application: 로봇,,,,
2025-05-16_하나증권_산업,2025-05-16,하나증권,inbox/하나증권_전자장비와기기_배터리 징비록_20250516.pdf,demand_forecasts,1,북미,EV,실적치,2024,9.7,,%,미국 전기차 침투율 실적,13,실적치는 원문 지표 재확인 필요,,,,
2025-05-16_하나증권_산업,2025-05-16,하나증권,inbox/하나증권_전자장비와기기_배터리 징비록_20250516.pdf,demand_forecasts,4,북미,EV,실적치,2024,114,,GWh,미국 전기차 배터리 전체 수요 실적,22,실적치는 원문 지표 재확인 필요,,,,
2025-05-16_하나증권_산업,2025-05-16,하나증권,inbox/하나증권_전자장비와기기_배터리 징비록_20250516.pdf,demand_forecasts,9,유럽,EV,실적치,2024,167,,GWh,유럽 전기차 배터리 전체 수요 실적,22,실적치는 원문 지표 재확인 필요,,,,
2025-05-16_하나증권_산업,2025-05-16,하나증권,inbox/하나증권_전자장비와기기_배터리 징비록_20250516.pdf,demand_forecasts,14,유럽,EV,실적치,2024,24.1,,%,유럽 전기차 침투율 실적,14,실적치는 원문 지표 재확인 필요,,,,
2025-05-16_하나증권_산업,2025-05-16,하나증권,inbox/하나증권_전자장비와기기_배터리 징비록_20250516.pdf,demand_forecasts,18,북미,EV,실적치,2024,21,,만톤,미국 전기차 배터리용 양극재 수요 실적,13,실적치는 원문 지표 재확인 필요,,,,
2025-05-16_하나증권_산업,2025-05-16,하나증권,inbox/하나증권_전자장비와기기_배터리 징비록_20250516.pdf,demand_forecasts,19,북미,EV,수요량,2034,85,,만톤,연평균 +15.0% 성장 가정,13,지원하지 않는 지표·단위 조합: 수요량/만톤,,,,
2025-05-16_하나증권_산업,2025-05-16,하나증권,inbox/하나증권_전자장비와기기_배터리 징비록_20250516.pdf,demand_forecasts,20,유럽,EV,실적치,2024,32,,만톤,유럽 전기차 배터리용 양극재 수요 실적,14,실적치는 원문 지표 재확인 필요,,,,
2025-05-16_하나증권_산업,2025-05-16,하나증권,inbox/하나증권_전자장비와기기_배터리 징비록_20250516.pdf,demand_forecasts,21,유럽,EV,수요량,2034,99,,만톤,연평균 +12.1% 성장 가정,14,지원하지 않는 지표·단위 조합: 수요량/만톤,,,,
2025-05-16_하나증권_산업,2025-05-16,하나증권,inbox/하나증권_전자장비와기기_배터리 징비록_20250516.pdf,demand_forecasts,22,글로벌,EV,실적치,2024,52,,만톤,북미+유럽 합산 양극재 수요(중국/한국 자체수요 제외) 실적,23,실적치는 원문 지표 재확인 필요,,,,
2025-05-16_하나증권_산업,2025-05-16,하나증권,inbox/하나증권_전자장비와기기_배터리 징비록_20250516.pdf,demand_forecasts,23,글로벌,EV,수요량,2030,133,,만톤,"북미+유럽 합산, 연평균 +13% 성장",23,지원하지 않는 지표·단위 조합: 수요량/만톤,,,,
2025-05-16_하나증권_산업,2025-05-16,하나증권,inbox/하나증권_전자장비와기기_배터리 징비록_20250516.pdf,demand_forecasts,24,글로벌,EV,수요량,2034,184,,만톤,"북미+유럽 합산, 연평균 +13% 성장",23,지원하지 않는 지표·단위 조합: 수요량/만톤,,,,
2025-05-16_하나증권_산업,2025-05-16,하나증권,inbox/하나증권_전자장비와기기_배터리 징비록_20250516.pdf,demand_forecasts,25,글로벌,EV,수요량,2030,72,,만톤,한국기업 침투가능수요(북미+유럽 셀 메이커 침투가능수요 가정 준용),23,지원하지 않는 지표·단위 조합: 수요량/만톤,,,,
2025-05-16_하나증권_산업,2025-05-16,하나증권,inbox/하나증권_전자장비와기기_배터리 징비록_20250516.pdf,demand_forecasts,26,글로벌,EV,수요량,2034,94,,만톤,한국기업 침투가능수요(북미+유럽 셀 메이커 침투가능수요 가정 준용),23,지원하지 않는 지표·단위 조합: 수요량/만톤,,,,
2025-06-10_SK증권_산업,2025-06-10,SK증권,"inbox/SK증권_전자장비와기기_K-배터리, 네 가지 위기와 미래 승부수_20250610.pdf",demand_forecasts,1,글로벌,EV,실적치,2022,1050,,만대,BEV+PHEV 출하량,29,실적치는 원문 지표 재확인 필요,,,,
2025-06-10_SK증권_산업,2025-06-10,SK증권,"inbox/SK증권_전자장비와기기_K-배터리, 네 가지 위기와 미래 승부수_20250610.pdf",demand_forecasts,2,글로벌,EV,실적치,2023,1420,,만대,BEV+PHEV 출하량,29,실적치는 원문 지표 재확인 필요,,,,
2025-06-10_SK증권_산업,2025-06-10,SK증권,"inbox/SK증권_전자장비와기기_K-배터리, 네 가지 위기와 미래 승부수_20250610.pdf",demand_forecasts,3,글로벌,EV,실적치,2024,1690,,만대,"BEV+PHEV 출하량, 본문에는 '1,700만대 수준'으로 서술",28,실적치는 원문 지표 재확인 필요,,,,
2025-06-10_SK증권_산업,2025-06-10,SK증권,"inbox/SK증권_전자장비와기기_K-배터리, 네 가지 위기와 미래 승부수_20250610.pdf",demand_forecasts,5,글로벌,EV,실적치,2024,19,,%,글로벌 전기차 출하량 YoY 성장률,28,실적치는 원문 지표 재확인 필요,,,,
2025-07-25_iM증권_산업,2025-07-25,iM증권,inbox/iM증권_전자장비와기기_미국 ESS 산업 구조 변화의 시작(한국 배터리 산업의 제2의 서막)_20250725.pdf,demand_forecasts,2,북미,ESS,실적치,2024,78,,GWh,미국 ESS 시장 규모(용량 기준),16,실적치는 원문 지표 재확인 필요,,,,
2025-07-25_iM증권_산업,2025-07-25,iM증권,inbox/iM증권_전자장비와기기_미국 ESS 산업 구조 변화의 시작(한국 배터리 산업의 제2의 서막)_20250725.pdf,demand_forecasts,7,북미,ESS,수요량,2024,18667,,백만달러,미국 ESS 수입액(전체),16,지원하지 않는 지표·단위 조합: 수요량/백만달러,,,,
2025-07-25_iM증권_산업,2025-07-25,iM증권,inbox/iM증권_전자장비와기기_미국 ESS 산업 구조 변화의 시작(한국 배터리 산업의 제2의 서막)_20250725.pdf,demand_forecasts,8,북미,ESS,수요량,2025,22867,,백만달러,미국 ESS 수입액(전체) 전망,16,지원하지 않는 지표·단위 조합: 수요량/백만달러,,,,
2025-07-25_iM증권_산업,2025-07-25,iM증권,inbox/iM증권_전자장비와기기_미국 ESS 산업 구조 변화의 시작(한국 배터리 산업의 제2의 서막)_20250725.pdf,demand_forecasts,9,북미,ESS,수요량,2026,28012,,백만달러,미국 ESS 수입액(전체) 전망,16,지원하지 않는 지표·단위 조합: 수요량/백만달러,,,,
2025-07-25_iM증권_산업,2025-07-25,iM증권,inbox/iM증권_전자장비와기기_미국 ESS 산업 구조 변화의 시작(한국 배터리 산업의 제2의 서막)_20250725.pdf,demand_forecasts,10,북미,ESS,수요량,2027,32214,,백만달러,미국 ESS 수입액(전체) 전망,16,지원하지 않는 지표·단위 조합: 수요량/백만달러,,,,
2025-07-25_iM증권_산업,2025-07-25,iM증권,inbox/iM증권_전자장비와기기_미국 ESS 산업 구조 변화의 시작(한국 배터리 산업의 제2의 서막)_20250725.pdf,demand_forecasts,11,북미,ESS,수요량,2028,37046,,백만달러,미국 ESS 수입액(전체) 전망,16,지원하지 않는 지표·단위 조합: 수요량/백만달러,,,,
2025-10-23_삼성증권_산업,2025-10-23,삼성증권,inbox/삼성증권_전자장비와기기_2차전지 산업 분석 11편 - AI 데이터센터와 배터리_20251023.pdf,demand_forecasts,1,북미,ESS,실적치,2020,3.4,,GWh,"BNEF, 삼성증권 추정 (미국 데이터센터 전력 부하 vs UPS, 북미 ESS, EV 배터리 수요 전망 표)",5,실적치는 원문 지표 재확인 필요,,,,
2025-10-23_삼성증권_산업,2025-10-23,삼성증권,inbox/삼성증권_전자장비와기기_2차전지 산업 분석 11편 - AI 데이터센터와 배터리_20251023.pdf,demand_forecasts,2,북미,ESS,실적치,2020,10,,%,"BNEF, 삼성증권 추정 (미국 데이터센터 전력 부하 vs UPS, 북미 ESS, EV 배터리 수요 전망 표)",5,실적치는 원문 지표 재확인 필요,,,,
2025-10-23_삼성증권_산업,2025-10-23,삼성증권,inbox/삼성증권_전자장비와기기_2차전지 산업 분석 11편 - AI 데이터센터와 배터리_20251023.pdf,demand_forecasts,3,북미,EV,실적치,2020,29.5,,GWh,"BNEF, 삼성증권 추정 (미국 데이터센터 전력 부하 vs UPS, 북미 ESS, EV 배터리 수요 전망 표)",5,실적치는 원문 지표 재확인 필요 | EV 행에 ESS 시스템 형태 표기,,,,
2025-10-23_삼성증권_산업,2025-10-23,삼성증권,inbox/삼성증권_전자장비와기기_2차전지 산업 분석 11편 - AI 데이터센터와 배터리_20251023.pdf,demand_forecasts,4,북미,EV,실적치,2020,90,,%,"BNEF, 삼성증권 추정 (미국 데이터센터 전력 부하 vs UPS, 북미 ESS, EV 배터리 수요 전망 표)",5,실적치는 원문 지표 재확인 필요 | EV 행에 ESS 시스템 형태 표기,,,,
2025-10-23_삼성증권_산업,2025-10-23,삼성증권,inbox/삼성증권_전자장비와기기_2차전지 산업 분석 11편 - AI 데이터센터와 배터리_20251023.pdf,demand_forecasts,5,북미,ESS,실적치,2021,11.0,,GWh,"BNEF, 삼성증권 추정 (미국 데이터센터 전력 부하 vs UPS, 북미 ESS, EV 배터리 수요 전망 표)",5,실적치는 원문 지표 재확인 필요,,,,
2025-10-23_삼성증권_산업,2025-10-23,삼성증권,inbox/삼성증권_전자장비와기기_2차전지 산업 분석 11편 - AI 데이터센터와 배터리_20251023.pdf,demand_forecasts,6,북미,ESS,실적치,2021,16,,%,"BNEF, 삼성증권 추정 (미국 데이터센터 전력 부하 vs UPS, 북미 ESS, EV 배터리 수요 전망 표)",5,실적치는 원문 지표 재확인 필요,,,,
2025-10-23_삼성증권_산업,2025-10-23,삼성증권,inbox/삼성증권_전자장비와기기_2차전지 산업 분석 11편 - AI 데이터센터와 배터리_20251023.pdf,demand_forecasts,7,북미,EV,실적치,2021,56.1,,GWh,"BNEF, 삼성증권 추정 (미국 데이터센터 전력 부하 vs UPS, 북미 ESS, EV 배터리 수요 전망 표)",5,실적치는 원문 지표 재확인 필요 | EV 행에 ESS 시스템 형태 표기,,,,
2025-10-23_삼성증권_산업,2025-10-23,삼성증권,inbox/삼성증권_전자장비와기기_2차전지 산업 분석 11편 - AI 데이터센터와 배터리_20251023.pdf,demand_forecasts,8,북미,EV,실적치,2021,84,,%,"BNEF, 삼성증권 추정 (미국 데이터센터 전력 부하 vs UPS, 북미 ESS, EV 배터리 수요 전망 표)",5,실적치는 원문 지표 재확인 필요 | EV 행에 ESS 시스템 형태 표기,,,,
2025-10-23_삼성증권_산업,2025-10-23,삼성증권,inbox/삼성증권_전자장비와기기_2차전지 산업 분석 11편 - AI 데이터센터와 배터리_20251023.pdf,demand_forecasts,9,북미,ESS,실적치,2022,12.1,,GWh,"BNEF, 삼성증권 추정 (미국 데이터센터 전력 부하 vs UPS, 북미 ESS, EV 배터리 수요 전망 표)",5,실적치는 원문 지표 재확인 필요,,,,
2025-10-23_삼성증권_산업,2025-10-23,삼성증권,inbox/삼성증권_전자장비와기기_2차전지 산업 분석 11편 - AI 데이터센터와 배터리_20251023.pdf,demand_forecasts,10,북미,ESS,실적치,2022,12,,%,"BNEF, 삼성증권 추정 (미국 데이터센터 전력 부하 vs UPS, 북미 ESS, EV 배터리 수요 전망 표)",5,실적치는 원문 지표 재확인 필요,,,,
2025-10-23_삼성증권_산업,2025-10-23,삼성증권,inbox/삼성증권_전자장비와기기_2차전지 산업 분석 11편 - AI 데이터센터와 배터리_20251023.pdf,demand_forecasts,11,북미,EV,실적치,2022,88.2,,GWh,"BNEF, 삼성증권 추정 (미국 데이터센터 전력 부하 vs UPS, 북미 ESS, EV 배터리 수요 전망 표)",5,실적치는 원문 지표 재확인 필요 | EV 행에 ESS 시스템 형태 표기,,,,
2025-10-23_삼성증권_산업,2025-10-23,삼성증권,inbox/삼성증권_전자장비와기기_2차전지 산업 분석 11편 - AI 데이터센터와 배터리_20251023.pdf,demand_forecasts,12,북미,EV,실적치,2022,88,,%,"BNEF, 삼성증권 추정 (미국 데이터센터 전력 부하 vs UPS, 북미 ESS, EV 배터리 수요 전망 표)",5,실적치는 원문 지표 재확인 필요 | EV 행에 ESS 시스템 형태 표기,,,,
2025-10-23_삼성증권_산업,2025-10-23,삼성증권,inbox/삼성증권_전자장비와기기_2차전지 산업 분석 11편 - AI 데이터센터와 배터리_20251023.pdf,demand_forecasts,13,북미,ESS,실적치,2023,21.7,,GWh,"BNEF, 삼성증권 추정 (미국 데이터센터 전력 부하 vs UPS, 북미 ESS, EV 배터리 수요 전망 표)",5,실적치는 원문 지표 재확인 필요,,,,
2025-10-23_삼성증권_산업,2025-10-23,삼성증권,inbox/삼성증권_전자장비와기기_2차전지 산업 분석 11편 - AI 데이터센터와 배터리_20251023.pdf,demand_forecasts,14,북미,ESS,실적치,2023,14,,%,"BNEF, 삼성증권 추정 (미국 데이터센터 전력 부하 vs UPS, 북미 ESS, EV 배터리 수요 전망 표)",5,실적치는 원문 지표 재확인 필요,,,,
