report_id,date,house,region,application,metric,fy,value,value_prev,unit,basis,source_page,series_class,series_label,scope_note
2023-11-21_유진투자증권_산업,2023-11-21,유진투자증권,글로벌,EV,실적치,2022,8487,,천대,"12대 주요 OEM 판매목표(EV+PHEV) 합산치, 실제 실적",7,서브세그먼트,,
2023-11-21_유진투자증권_산업,2023-11-21,유진투자증권,글로벌,EV,판매대수,2023,11547,,천대,"12대 주요 OEM 판매목표(EV+PHEV) 합산치, 2023년 추정",7,서브세그먼트,,
2023-11-21_유진투자증권_산업,2023-11-21,유진투자증권,글로벌,EV,판매대수,2024,14477,,천대,12대 주요 OEM 판매목표(EV+PHEV) 합산치 전망,7,서브세그먼트,,
2023-11-21_유진투자증권_산업,2023-11-21,유진투자증권,글로벌,EV,판매대수,2025,17500,,천대,12대 주요 OEM 판매목표(EV+PHEV) 합산치 전망,7,서브세그먼트,,
2023-11-21_유진투자증권_산업,2023-11-21,유진투자증권,글로벌,EV,판매대수,2030,42000,,천대,"12대 주요 OEM 판매목표(EV+PHEV) 합산치, 장기 목표(폭스바겐 670만대·르노닛산 440만대·테슬라 550만대 등)",7,서브세그먼트,,
2023-11-21_유진투자증권_산업,2023-11-21,유진투자증권,글로벌,EV,침투율,2020,64,,%,"12대 OEM이 전체 EV+PHEV 시장에서 차지하는 판매 비중, 실적",7,서브세그먼트,,
2023-11-21_유진투자증권_산업,2023-11-21,유진투자증권,글로벌,EV,침투율,2021,61,,%,"12대 OEM이 전체 EV+PHEV 시장에서 차지하는 판매 비중, 실적",7,서브세그먼트,,
2023-11-21_유진투자증권_산업,2023-11-21,유진투자증권,글로벌,EV,침투율,2022,75,,%,"12대 OEM이 전체 EV+PHEV 시장에서 차지하는 판매 비중, 실적",7,서브세그먼트,,
2023-11-21_유진투자증권_산업,2023-11-21,유진투자증권,글로벌,EV,침투율,2023,79,,%,"12대 OEM이 전체 EV+PHEV 시장에서 차지하는 판매 비중, 추정",7,서브세그먼트,,
2023-11-21_유진투자증권_산업,2023-11-21,유진투자증권,글로벌,EV,침투율,2024,82,,%,"12대 OEM이 전체 EV+PHEV 시장에서 차지하는 판매 비중, 전망",7,서브세그먼트,,
2023-11-21_유진투자증권_산업,2023-11-21,유진투자증권,글로벌,EV,침투율,2025,83,,%,"12대 OEM이 전체 EV+PHEV 시장에서 차지하는 판매 비중, 전망",7,서브세그먼트,,
2023-11-21_유진투자증권_산업,2023-11-21,유진투자증권,글로벌,EV,침투율,2030,94,,%,"12대 OEM이 전체 EV+PHEV 시장에서 차지하는 판매 비중, 장기 전망",7,서브세그먼트,,
2023-11-21_유진투자증권_산업,2023-11-21,유진투자증권,글로벌,합계,수요량,2024,1086,,GWh,"당사 2024년 배터리 출하량 전망(전기차 판매 1,448만대 기준, 연간 성장률 25%)",6,시장전체,,
2024-02-26_IBK투자증권_산업,2024-02-26,IBK투자증권,북미,합계,실적치,2019,2087,,만대,"북미(미국+캐나다+멕시코) OEM별 완성차 판매량 합계, 전체 파워트레인 포함",25,서브세그먼트,,
2024-02-26_IBK투자증권_산업,2024-02-26,IBK투자증권,북미,합계,실적치,2020,1753,2087,만대,북미 완성차 판매량 합계,25,시장전체,,
2024-02-26_IBK투자증권_산업,2024-02-26,IBK투자증권,북미,합계,실적치,2021,1827,1753,만대,북미 완성차 판매량 합계,25,시장전체,,
2024-02-26_IBK투자증권_산업,2024-02-26,IBK투자증권,북미,합계,실적치,2022,1706,1827,만대,북미 완성차 판매량 합계,25,시장전체,,
2024-02-26_IBK투자증권_산업,2024-02-26,IBK투자증권,북미,합계,실적치,2023,1924,1706,만대,"북미 완성차 판매량 합계, YoY+12.8%(미국1,613만대,캐나다174만대,멕시코136만대)",21,시장전체,,
2024-02-26_IBK투자증권_산업,2024-02-26,IBK투자증권,북미,합계,판매대수,2025,2000,,만대,"2,000만대 완성차 시장 규모 회복 전망치",21,시장전체,,
2024-02-26_IBK투자증권_산업,2024-02-26,IBK투자증권,북미,EV,실적치,2023,147,,만대,"북미 전기차(BEV+PHEV) 판매량, YoY+31.9%",23,시장전체,,
2024-02-26_IBK투자증권_산업,2024-02-26,IBK투자증권,북미,EV,침투율,2023,7.6,,%,"북미 전기차 침투율, YoY+1.1%p",23,시장전체,,
2024-02-26_IBK투자증권_산업,2024-02-26,IBK투자증권,글로벌,합계,실적치,2023,2179,,만대,"글로벌 xEV(BEV+PHEV+HEV) 판매량, YoY+31.9%(BEV 994만대+27.8%, PHEV 412만대+49.1%, HEV 773만대+29.2%)",10,시장전체,,
2024-02-26_IBK투자증권_산업,2024-02-26,IBK투자증권,중국,합계,실적치,2023,925,,만대,"중국 xEV(BEV+PHEV+HEV) 판매량, YoY+30.9%",10,시장전체,,
2024-02-26_IBK투자증권_산업,2024-02-26,IBK투자증권,북미,합계,실적치,2023,265,,만대,"미국 xEV(BEV+PHEV+HEV) 판매량, YoY+51.3%",10,시장전체,,
2024-02-26_IBK투자증권_산업,2024-02-26,IBK투자증권,유럽,합계,실적치,2023,606,,만대,"유럽 xEV(BEV+PHEV+HEV) 판매량, YoY+22.0%",10,시장전체,,
2024-02-26_IBK투자증권_산업,2024-02-26,IBK투자증권,중국,EV,실적치,2023,573,,만대,"중국 BEV 판매량, YoY+18.8%",11,시장전체,,
2024-02-26_IBK투자증권_산업,2024-02-26,IBK투자증권,북미,EV,실적치,2023,119,,만대,"미국 BEV 판매량, YoY+49.3%",11,시장전체,,
2024-02-26_IBK투자증권_산업,2024-02-26,IBK투자증권,유럽,EV,실적치,2023,215,,만대,"유럽 BEV 판매량, YoY+32.0%",11,시장전체,,
2024-02-26_IBK투자증권_산업,2024-02-26,IBK투자증권,글로벌,EV,침투율,2023,15.6,,%,"글로벌 전기차(BEV+PHEV) 침투율, YoY+2.4%p",11,시장전체,,
2024-02-26_IBK투자증권_산업,2024-02-26,IBK투자증권,중국,EV,침투율,2023,23.9,,%,YoY+4.1%p,11,시장전체,,
2024-02-26_IBK투자증권_산업,2024-02-26,IBK투자증권,북미,EV,침투율,2023,9.4,,%,"미국 기준, YoY+2.3%p",11,시장전체,,
2024-02-26_IBK투자증권_산업,2024-02-26,IBK투자증권,유럽,EV,침투율,2023,28.0,,%,YoY+0.9%p,11,시장전체,,
2024-02-26_IBK투자증권_산업,2024-02-26,IBK투자증권,중국,EV,실적치,2022,299,,GWh,지역별 배터리 출하량,12,시장전체,,
2024-02-26_IBK투자증권_산업,2024-02-26,IBK투자증권,중국,EV,실적치,2023,386,299,GWh,"지역별 배터리 출하량, YoY+29.2%",12,시장전체,,
2024-02-26_IBK투자증권_산업,2024-02-26,IBK투자증권,유럽,EV,실적치,2022,118,,GWh,지역별 배터리 출하량,12,시장전체,,
2024-02-26_IBK투자증권_산업,2024-02-26,IBK투자증권,유럽,EV,실적치,2023,160,118,GWh,"지역별 배터리 출하량, YoY+36.2%",12,시장전체,,
2024-02-26_IBK투자증권_산업,2024-02-26,IBK투자증권,북미,EV,실적치,2022,65,,GWh,지역별 배터리 출하량(미국),12,시장전체,,
2024-02-26_IBK투자증권_산업,2024-02-26,IBK투자증권,북미,EV,실적치,2023,99,65,GWh,"지역별 배터리 출하량(미국), YoY+52.7%",12,시장전체,,
2024-02-26_IBK투자증권_산업,2024-02-26,IBK투자증권,기타,EV,실적치,2022,37,,GWh,지역별 배터리 출하량(기타),12,시장전체,,
2024-02-26_IBK투자증권_산업,2024-02-26,IBK투자증권,기타,EV,실적치,2023,59,37,GWh,"지역별 배터리 출하량(기타), YoY+62.8%",12,시장전체,,
2024-02-26_IBK투자증권_산업,2024-02-26,IBK투자증권,글로벌,EV,침투율,2023,40.1,,%,"글로벌 LFP 배터리 침투율, YoY+1.9%p",18,서브세그먼트,,
2024-02-26_IBK투자증권_산업,2024-02-26,IBK투자증권,중국,EV,침투율,2023,60.6,,%,"LFP 배터리 침투율, YoY-3.7%p",18,서브세그먼트,,
2024-02-26_IBK투자증권_산업,2024-02-26,IBK투자증권,유럽,EV,침투율,2023,4.7,,%,"LFP 배터리 침투율, YoY+1.4%p",18,서브세그먼트,,
2024-02-26_IBK투자증권_산업,2024-02-26,IBK투자증권,북미,EV,침투율,2023,6.9,,%,"LFP 배터리 침투율(미국), YoY-5.3%p",18,서브세그먼트,,
2024-02-26_IBK투자증권_산업,2024-02-26,IBK투자증권,북미,EV,수요량,2023,1511,,GWh,"과거 5년 평균 판매량(2019~2023)+BEV 100% 가정 기준 실질 CAPA(북미 전체, 미국1,279+캐나다140+멕시코93). 수율·가동률 반영시 90*90=1,866GWh, 80*80=2,362GWh",28,생산능력,,
2024-02-26_IBK투자증권_산업,2024-02-26,IBK투자증권,북미,EV,수요량,2024,1930,,GWh,"북미 지역 TOP11 OEM 완성차 생산 CAPA(생산능력 기준, 판매량 아님) 기반 실질 배터리 CAPA 필요량 합산. 90*90=2,383GWh, 80*80=3,016GWh",66,생산능력,,
2024-02-26_IBK투자증권_산업,2024-02-26,IBK투자증권,북미,EV,수요량,2030,896,,GWh,"북미 11개 OEM 완성차 생산능력&판매량 평균 기준 2030년 필요 배터리 CAPA(실질치, 전동화비율 50%(대부분 OEM)~100%(Tesla·Mercedes) 가정). 90*90=1,106GWh, 80*80=1,399GWh",68,생산능력,,
2024-02-26_IBK투자증권_산업,2024-02-26,IBK투자증권,북미,EV,수요량,2022,43,,종,"북미 완성차 시장 OEM 합산 전기차(BEV+PHEV) 누적 라인업 개수(모델 종수, 수요 확대 프록시)",71,서브세그먼트,,
2024-02-26_IBK투자증권_산업,2024-02-26,IBK투자증권,북미,EV,수요량,2023,58,43,종,OEM 합산 누적 전기차 라인업 개수,71,서브세그먼트,,
2024-02-26_IBK투자증권_산업,2024-02-26,IBK투자증권,북미,EV,수요량,2024,86,58,종,OEM 합산 누적 전기차 라인업 개수(F),71,서브세그먼트,,
2024-02-26_IBK투자증권_산업,2024-02-26,IBK투자증권,북미,EV,수요량,2025,109,86,종,OEM 합산 누적 전기차 라인업 개수(F),71,서브세그먼트,,
2024-02-26_IBK투자증권_산업,2024-02-26,IBK투자증권,북미,EV,수요량,2026,136,109,종,OEM 합산 누적 전기차 라인업 개수(F),71,서브세그먼트,,
2024-02-26_IBK투자증권_산업,2024-02-26,IBK투자증권,북미,EV,수요량,2027,150,136,종,OEM 합산 누적 전기차 라인업 개수(F),71,서브세그먼트,,
2024-02-26_IBK투자증권_산업,2024-02-26,IBK투자증권,북미,EV,수요량,2028,154,150,종,OEM 합산 누적 전기차 라인업 개수(F),71,서브세그먼트,,
2024-10-21_상상인증권_산업,2024-10-21,상상인증권,글로벌,합계,판매대수,2024,83.0,,백만대,글로벌 완성차시장 판매대수 전망,11,시장전체,,
2024-10-21_상상인증권_산업,2024-10-21,상상인증권,글로벌,합계,판매대수,2025,84.9,,백만대,글로벌 완성차시장 판매대수 전망,11,시장전체,,
2024-10-21_상상인증권_산업,2024-10-21,상상인증권,글로벌,합계,판매대수,2026,86.0,,백만대,글로벌 완성차시장 판매대수 전망,11,시장전체,,
2024-10-21_상상인증권_산업,2024-10-21,상상인증권,글로벌,합계,판매대수,2027,87.1,,백만대,글로벌 완성차시장 판매대수 전망,11,시장전체,,
2024-10-21_상상인증권_산업,2024-10-21,상상인증권,글로벌,합계,판매대수,2028,88.0,,백만대,글로벌 완성차시장 판매대수 전망,11,시장전체,,
2024-10-21_상상인증권_산업,2024-10-21,상상인증권,글로벌,EV,성장률,2025,30.6,,%,글로벌 BEV 판매대수 증가율,11,시장전체,,
2024-10-21_상상인증권_산업,2024-10-21,상상인증권,북미,EV,성장률,2025,10,,%,"북미 BEV 증가율 내외, 증가분 상당부분은 중국에 집중",11,시장전체,,
2024-10-21_상상인증권_산업,2024-10-21,상상인증권,글로벌,EV,실적치,2015,44,,만대,BEV+PHEV 판매대수,20,시장전체,,
2024-10-21_상상인증권_산업,2024-10-21,상상인증권,글로벌,EV,실적치,2017,111,,만대,BEV+PHEV 판매대수,20,시장전체,,
2024-10-21_상상인증권_산업,2024-10-21,상상인증권,글로벌,EV,실적치,2019,200,,만대,BEV+PHEV 판매대수,20,시장전체,,
2024-10-21_상상인증권_산업,2024-10-21,상상인증권,글로벌,EV,실적치,2021,635,,만대,BEV+PHEV 판매대수,20,시장전체,,
2024-10-21_상상인증권_산업,2024-10-21,상상인증권,글로벌,EV,실적치,2023,1418,,만대,BEV+PHEV 판매대수,20,시장전체,,
2024-10-21_상상인증권_산업,2024-10-21,상상인증권,글로벌,EV,판매대수,2025,1879,,만대,"BEV+PHEV 판매대수, 전년대비 +361만대",20,시장전체,,
2024-10-21_상상인증권_산업,2024-10-21,상상인증권,글로벌,EV,판매대수,2024,1518,,만대,"2025E 1,879만대 대비 YoY +361만대 명시치 기준 역산",20,시장전체,,
2024-10-21_상상인증권_산업,2024-10-21,상상인증권,중국,EV,판매대수,2025,824,,만대,"BEV 기준, 전년대비 +140만대",20,시장전체,,
2024-10-21_상상인증권_산업,2024-10-21,상상인증권,중국,EV,판매대수,2024,684,,만대,"2025E 824만대 대비 YoY +140만대 명시치 기준 역산, BEV 기준",20,시장전체,,
2024-10-21_상상인증권_산업,2024-10-21,상상인증권,북미,EV,판매대수,2025,178,,만대,"미국 BEV 기준, 전년대비 +47만대",20,시장전체,,
2024-10-21_상상인증권_산업,2024-10-21,상상인증권,북미,EV,판매대수,2024,131,,만대,"2025E 178만대 대비 YoY +47만대 명시치 기준 역산, 미국 BEV 기준",20,시장전체,,
2024-10-21_상상인증권_산업,2024-10-21,상상인증권,글로벌,EV,성장률,2025,20.2,,%,xEV 전용 배터리 수요 증가율(친환경차 판매대수 증가율에 근거),5,시장전체,,
2024-10-21_상상인증권_산업,2024-10-21,상상인증권,중국,EV,증가량,2025,163,,GWh,"2025 xEV 배터리수요 YoY 증가분(+30%), 중국+미국이 전체 증가분의 70% 내외 차지",5,시장전체,,
2024-10-21_상상인증권_산업,2024-10-21,상상인증권,북미,EV,증가량,2025,131,,GWh,"2025 xEV 배터리수요 YoY 증가분(미국, +10%), 중국+미국이 전체 증가분의 70% 내외 차지",5,시장전체,,
2024-10-21_상상인증권_산업,2024-10-21,상상인증권,글로벌,ESS,성장률,2025,15,,%,삼성SDI ESS 매출 기준 +15%YoY 이상 전망(3Q24 ESS는 전분기 대비 +20% 내외 성장),61,시장전체,,
2024-10-21_상상인증권_산업,2024-10-21,상상인증권,글로벌,EV,판매량(양극재),2024,10000,,톤,포스코퓨처엠의 삼성SDI향 NCA 공급물량(전체 시장수요 아님),68,서브세그먼트,,
2024-10-21_상상인증권_산업,2024-10-21,상상인증권,글로벌,EV,판매량(양극재),2024,7500,,톤,포스코퓨처엠의 현대차그룹향 N87 공급물량(전체 시장수요 아님),68,서브세그먼트,,
2024-10-21_상상인증권_산업,2024-10-21,상상인증권,글로벌,EV,판매량(양극재),2025,30000,,톤,"포스코퓨처엠의 삼성SDI향 NCA 공급물량, Stellantis JV 가동 반영(전체 시장수요 아님)",68,서브세그먼트,,
2024-10-21_상상인증권_산업,2024-10-21,상상인증권,글로벌,EV,성장률,2025,40,,%,포스코퓨처엠 하이니켈 양극재 판매량 YoY 증가 예상,68,서브세그먼트,,
2025-02-03_흥국증권_산업,2025-02-03,흥국증권,글로벌,합계,성장률,2023,14.4,,%,LGES 배터리 판매량 YoY(2023년 실적),7,시장전체,,
2025-02-03_흥국증권_산업,2025-02-03,흥국증권,글로벌,합계,성장률,2024,-15.5,,%,"LGES 배터리 판매량 YoY(2024년, 고객사 재고조정 영향)",7,시장전체,,
2025-02-03_흥국증권_산업,2025-02-03,흥국증권,글로벌,합계,판매량,2025,141.3,,GWh,"LGES 연간 배터리 생산/판매량 전망, 2023년 수준 수요 정상화 기대",24,시장전체,,
2025-02-03_흥국증권_산업,2025-02-03,흥국증권,글로벌,합계,성장률,2025,13.8,,%,LGES 배터리 판매량 YoY(2025F),7,시장전체,,
2025-02-03_흥국증권_산업,2025-02-03,흥국증권,글로벌,합계,성장률,2026,30.1,,%,LGES 배터리 판매량 YoY(2026F),7,시장전체,,
2025-02-03_흥국증권_산업,2025-02-03,흥국증권,글로벌,합계,성장률,2024,-11.9,,%,삼성SDI 배터리 판매량 YoY(2024E),10,시장전체,,
2025-02-03_흥국증권_산업,2025-02-03,흥국증권,글로벌,합계,판매량,2025,74.0,,GWh,"삼성SDI 연간 배터리 생산/판매량 전망, 전년 수준 유지",10,시장전체,,
2025-02-03_흥국증권_산업,2025-02-03,흥국증권,글로벌,합계,성장률,2025,-1.2,,%,삼성SDI 배터리 판매량 YoY(2025E),10,시장전체,,
2025-02-03_흥국증권_산업,2025-02-03,흥국증권,글로벌,합계,성장률,2026,42.5,,%,삼성SDI 배터리 판매량 YoY(2026E),10,시장전체,,
2025-02-03_흥국증권_산업,2025-02-03,흥국증권,글로벌,EV,수요량,2024,4.8,,GWh,"Tesla 4680 배터리 수요(Cybertruck 전용, 2024년 실적치)",21,서브세그먼트,,
2025-02-03_흥국증권_산업,2025-02-03,흥국증권,글로벌,EV,수요량,2025,7.4,,GWh,"Tesla 4680 수요, Model Q 미출시 시나리오(0), 판매 가이던스 YoY+16.3%",21,서브세그먼트,,
2025-02-03_흥국증권_산업,2025-02-03,흥국증권,글로벌,EV,수요량,2025,14.2,,GWh,"Tesla 4680 수요, 시나리오(1) Model Q 6.5만대 판매, 가이던스 YoY+20%",21,서브세그먼트,,
2025-02-03_흥국증권_산업,2025-02-03,흥국증권,글로벌,EV,수요량,2025,20.9,,GWh,"Tesla 4680 수요, 시나리오(2) Model Q 15.4만대 판매, 가이던스 YoY+25%",21,서브세그먼트,,
2025-02-03_흥국증권_산업,2025-02-03,흥국증권,글로벌,EV,수요량,2025,27.5,,GWh,"Tesla 4680 수요, 시나리오(3) Model Q 24.2만대 판매, 가이던스 YoY+30%",21,서브세그먼트,,
2025-02-03_흥국증권_산업,2025-02-03,흥국증권,글로벌,EV,판매대수,2024,1774,,천대,"Tesla 총 판매대수(2024년 실적, YoY-3.9%)",21,시장전체,,
2025-02-03_흥국증권_산업,2025-02-03,흥국증권,글로벌,EV,판매대수,2025,2064,,천대,"Tesla 총 판매대수, Model Q 미출시 시나리오(0), YoY+16.3%",21,시나리오,,
2025-02-03_흥국증권_산업,2025-02-03,흥국증권,글로벌,EV,판매대수,2025,2129,,천대,"Tesla 총 판매대수 시나리오(1) Model Q 6.5만대 포함, YoY+20.0%",21,시나리오,,
2025-02-03_흥국증권_산업,2025-02-03,흥국증권,글로벌,EV,판매대수,2025,2218,,천대,"Tesla 총 판매대수 시나리오(2) Model Q 15.4만대 포함, YoY+25.0%",21,시나리오,,
2025-02-03_흥국증권_산업,2025-02-03,흥국증권,글로벌,EV,판매대수,2025,2306,,천대,"Tesla 총 판매대수 시나리오(3) Model Q 24.2만대 포함, YoY+30.0%",21,시나리오,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,글로벌,로봇,판매대수,2025,10,,천대,휴머노이드(AI) 로봇 양산 대수 추정,22,서브세그먼트,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,글로벌,로봇,판매대수,2026,100,,천대,휴머노이드(AI) 로봇 양산 대수 추정,22,서브세그먼트,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,글로벌,로봇,판매대수,2027,200,,천대,휴머노이드(AI) 로봇 양산 대수 추정,22,서브세그먼트,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,글로벌,로봇,판매대수,2030,1000,,천대,"휴머노이드(AI) 로봇 양산 대수 추정, CAGR('25-30) 151%",22,서브세그먼트,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,글로벌,로봇,판매대수,2035,5000,,천대,휴머노이드(AI) 로봇 양산 대수 추정,22,서브세그먼트,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,글로벌,로봇,판매대수,2040,50000,,천대,"휴머노이드(AI) 로봇 양산 대수 추정, CAGR('30-40) 48%",22,서브세그먼트,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,글로벌,로봇,수요량,2025,10,,천대,휴머노이드(AI) 로봇 운행 대수(누적) 추정,22,서브세그먼트,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,글로벌,로봇,수요량,2026,110,,천대,휴머노이드(AI) 로봇 운행 대수(누적) 추정,22,서브세그먼트,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,글로벌,로봇,수요량,2027,310,,천대,휴머노이드(AI) 로봇 운행 대수(누적) 추정,22,서브세그먼트,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,글로벌,로봇,수요량,2030,2500,,천대,휴머노이드(AI) 로봇 운행 대수(누적) 추정,22,서브세그먼트,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,글로벌,로봇,수요량,2035,17000,,천대,휴머노이드(AI) 로봇 운행 대수(누적) 추정,22,서브세그먼트,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,글로벌,로봇,수요량,2040,160000,,천대,휴머노이드(AI) 로봇 운행 대수(누적) 추정,22,서브세그먼트,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,글로벌,로봇,수요량,2025,2,,kWh,"로봇 대당 탑재 배터리 용량 가정치(단위: kWh, 배터리 수요 GWh 산정 근거)",22,서브세그먼트,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,글로벌,로봇,수요량,2026,2,,kWh,로봇 대당 탑재 배터리 용량 가정치,22,서브세그먼트,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,글로벌,로봇,수요량,2027,2,,kWh,로봇 대당 탑재 배터리 용량 가정치,22,서브세그먼트,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,글로벌,로봇,수요량,2030,3,,kWh,"로봇 대당 탑재 배터리 용량 가정치, CAGR('25-30) 8%",22,서브세그먼트,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,글로벌,로봇,수요량,2035,4,,kWh,로봇 대당 탑재 배터리 용량 가정치,22,서브세그먼트,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,글로벌,로봇,수요량,2040,4,,kWh,"로봇 대당 탑재 배터리 용량 가정치, CAGR('30-40) 3%",22,서브세그먼트,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,글로벌,로봇,수요량,2025,0.093,,GWh,"휴머노이드 로봇용 배터리 수요. 신규수요(로봇대수 증가분)+교체수요(LFP 교체주기 160일, 삼원계 83일 가정), 운행로봇 수명 5년 가정",22,서브세그먼트,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,글로벌,로봇,수요량,2026,1.14,,GWh,휴머노이드 로봇용 배터리 수요,22,서브세그먼트,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,글로벌,로봇,수요량,2027,3,,GWh,휴머노이드 로봇용 배터리 수요,22,서브세그먼트,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,글로벌,로봇,수요량,2030,33,,GWh,"휴머노이드 로봇용 배터리 수요, CAGR('25-30) 223%",22,서브세그먼트,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,글로벌,로봇,수요량,2035,286,,GWh,휴머노이드 로봇용 배터리 수요,22,서브세그먼트,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,글로벌,로봇,수요량,2040,3214,,GWh,"휴머노이드 로봇용 배터리 수요(3.2TWh), CAGR('30-40) 58%",22,서브세그먼트,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,글로벌,로봇,침투율,2025,60,,%,휴머노이드 로봇 배터리 내 LFP 비중,22,서브세그먼트,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,글로벌,로봇,침투율,2026,55,,%,휴머노이드 로봇 배터리 내 LFP 비중,22,서브세그먼트,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,글로벌,로봇,침투율,2027,50,,%,휴머노이드 로봇 배터리 내 LFP 비중,22,서브세그먼트,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,글로벌,로봇,침투율,2030,40,,%,휴머노이드 로봇 배터리 내 LFP 비중,22,서브세그먼트,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,글로벌,로봇,침투율,2035,30,,%,휴머노이드 로봇 배터리 내 LFP 비중,22,서브세그먼트,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,글로벌,로봇,침투율,2040,20,,%,휴머노이드 로봇 배터리 내 LFP 비중,22,서브세그먼트,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,글로벌,로봇,침투율,2025,40,,%,휴머노이드 로봇 배터리 내 삼원계(NCM/NCMA) 비중,22,서브세그먼트,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,글로벌,로봇,침투율,2026,45,,%,휴머노이드 로봇 배터리 내 삼원계 비중,22,서브세그먼트,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,글로벌,로봇,침투율,2027,50,,%,휴머노이드 로봇 배터리 내 삼원계 비중,22,서브세그먼트,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,글로벌,로봇,침투율,2030,60,,%,휴머노이드 로봇 배터리 내 삼원계 비중,22,서브세그먼트,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,글로벌,로봇,침투율,2035,70,,%,휴머노이드 로봇 배터리 내 삼원계 비중,22,서브세그먼트,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,글로벌,로봇,침투율,2040,80,,%,휴머노이드 로봇 배터리 내 삼원계 비중,22,서브세그먼트,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,글로벌,EV,수요량,2025,1280,,GWh,글로벌 xEV(전기차) 배터리 수요,22,시장전체,글로벌 xEV 배터리 수요,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,글로벌,EV,수요량,2026,1558,,GWh,글로벌 xEV 배터리 수요,22,시장전체,글로벌 xEV 배터리 수요,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,글로벌,EV,수요량,2027,1886,,GWh,글로벌 xEV 배터리 수요,22,시장전체,글로벌 xEV 배터리 수요,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,글로벌,EV,수요량,2030,3328,,GWh,"글로벌 xEV 배터리 수요, CAGR('25-30) 21%",22,시장전체,글로벌 xEV 배터리 수요,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,글로벌,로봇,침투율,2025,0.01,,%,휴머노이드 로봇 배터리 수요의 글로벌 xEV 배터리 수요 대비 상대 비중,22,서브세그먼트,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,글로벌,로봇,침투율,2026,0.07,,%,휴머노이드 로봇 배터리 수요 상대 비중,22,서브세그먼트,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,글로벌,로봇,침투율,2027,0.17,,%,휴머노이드 로봇 배터리 수요 상대 비중,22,서브세그먼트,,
2025-03-21_삼성증권_산업,2025-03-21,삼성증권,글로벌,로봇,침투율,2030,0.98,,%,"휴머노이드 로봇 배터리 수요 상대 비중, CAGR('25-30) 167%",22,서브세그먼트,,
2025-05-16_하나증권_산업,2025-05-16,하나증권,북미,EV,실적치,2024,9.7,,%,미국 전기차 침투율 실적,13,시장전체,,
2025-05-16_하나증권_산업,2025-05-16,하나증권,북미,EV,침투율,2030,35.1,,%,연평균 +18.1% 성장 가정,13,시장전체,,
2025-05-16_하나증권_산업,2025-05-16,하나증권,북미,EV,침투율,2034,48.8,,%,연평균 +18.1% 성장 가정,13,시장전체,,
2025-05-16_하나증권_산업,2025-05-16,하나증권,북미,EV,실적치,2024,114,,GWh,미국 전기차 배터리 전체 수요 실적,22,시장전체,,
2025-05-16_하나증권_산업,2025-05-16,하나증권,북미,EV,수요량,2030,416,,GWh,"전기차 배터리 전체 수요, 연평균 +18% 성장",22,시장전체,,
